Point ID,n,h,is_dynamic,success,k,grad_norm_final,fx_final,convergence_rate,time
4,2,1e-08,True,yes,7,1.2379e-11,7.488e-24,1.7286,0.0077018
5,2,1e-08,True,yes,7,2.0279e-12,1.9514e-25,1.7461,0.0075198
0,2,1e-08,False,yes,6,2.5947e-15,3.2047e-31,1.9108,0.0066376
1,2,1e-08,False,yes,6,4.1017e-12,7.283e-25,1.8772,0.0065419
2,2,1e-08,False,yes,8,1.2034e-14,6.8286e-30,1.8051,0.0086975
3,2,1e-08,False,yes,7,7.099e-13,2.3163e-26,1.7588,0.0078105
4,2,1e-08,False,yes,6,1.1864e-11,6.2422e-24,1.8726,0.006426
5,2,1e-08,False,yes,5,2.0652e-15,9.8608e-32,2.1101,0.0055732
0,100,1e-08,True,yes,6,1.892e-14,4.425e-30,1.8211,0.0068247
1,100,1e-08,True,yes,10,1.891e-14,3.7471e-30,1.6906,0.011744
2,100,1e-08,True,yes,8,3.7389e-13,4.798e-27,1.6667,0.009224
3,100,1e-08,True,yes,9,2.0172e-13,1.4095e-27,1.6537,0.010479
4,100,1e-08,True,yes,8,3.0406e-10,3.1392e-21,1.6252,0.0091987
5,100,1e-08,True,yes,9,7.7804e-09,2.3718e-18,1.5892,0.010475
0,100,1e-08,False,yes,6,1.892e-14,4.425e-30,1.8211,0.006972
1,100,1e-08,False,yes,9,3.0621e-14,1.5297e-29,1.7578,0.010343
2,100,1e-08,False,yes,9,2.5642e-14,6.4835e-30,1.7426,0.010378
3,100,1e-08,False,yes,8,8.3346e-12,2.5553e-24,1.6854,0.0090444
4,100,1e-08,False,yes,9,8.8507e-09,3.0759e-18,1.6201,0.010532
5,100,1e-08,False,yes,9,3.072e-14,2.3543e-29,1.6764,0.010466
0,1000,1e-08,True,yes,6,2.6701e-14,2.6612e-29,1.8161,0.01123
1,1000,1e-08,True,yes,11,2.4677e-14,7.2107e-30,1.6352,0.018425
2,1000,1e-08,True,yes,10,2.7732e-14,8.3385e-30,1.6365,0.016499
3,1000,1e-08,True,yes,10,3.3889e-14,1.2283e-29,1.6443,0.016099
4,1000,1e-08,True,yes,10,4.1785e-12,6.8778e-25,1.6066,0.016257
5,1000,1e-08,True,yes,10,1.0747e-11,4.466e-24,1.604,0.016455
0,1000,1e-08,False,yes,6,2.6701e-14,2.6612e-29,1.8161,0.010191
1,1000,1e-08,False,yes,9,9.2122e-09,3.058e-18,1.5665,0.014497
2,1000,1e-08,False,yes,11,6.7337e-12,1.5525e-24,1.6123,0.017619
3,1000,1e-08,False,yes,11,4.6943e-14,6.2764e-29,1.5892,0.017554
4,1000,1e-08,False,yes,9,3.1983e-14,1.0557e-29,1.6583,0.015396
5,1000,1e-08,False,yes,10,3.9084e-12,5.9112e-25,1.5655,0.0159
0,10000,1e-08,True,yes,6,6.529e-14,2.4848e-28,1.8311,0.036249
1,10000,1e-08,True,yes,11,1.7833e-13,1.147e-27,1.6483,0.06851
2,10000,1e-08,True,yes,10,9.5112e-13,3.2584e-26,1.5405,0.060418
3,10000,1e-08,True,yes,7,3.3273e-09,4.936e-19,1.7788,0.046672
4,10000,1e-08,True,yes,10,3.3867e-14,1.2529e-29,1.5503,0.059013
5,10000,1e-08,True,yes,9,5.4678e-14,3.0864e-29,1.6026,0.057298
0,10000,1e-08,False,yes,6,6.529e-14,2.4848e-28,1.8311,0.038784
1,10000,1e-08,False,yes,11,6.1369e-14,1.2008e-28,1.6063,0.071526
2,10000,1e-08,False,yes,11,2.5136e-14,5.9473e-30,1.7211,0.073006
3,10000,1e-08,False,yes,10,1.3487e-09,6.9542e-20,1.4551,0.060895
4,10000,1e-08,False,yes,11,2.7319e-14,9.7375e-30,1.6469,0.067043
5,10000,1e-08,False,yes,8,3.6692e-11,5.4879e-23,1.7839,0.066714
0,100000,1e-08,True,yes,6,1.994e-13,2.4672e-27,1.8647,0.3274
1,100000,1e-08,True,yes,12,3.5055e-12,4.9523e-25,1.5964,0.67405
2,100000,1e-08,True,yes,11,5.2419e-10,1.0834e-20,1.4364,0.61188
3,100000,1e-08,True,yes,13,2.4082e-14,6.2369e-30,1.7773,0.68697
4,100000,1e-08,True,yes,10,6.8707e-11,1.8002e-22,1.481,0.56022
5,100000,1e-08,True,yes,11,3.0874e-14,9.7991e-30,1.6383,0.59969
0,100000,1e-08,False,yes,6,1.994e-13,2.4672e-27,1.8647,0.31661
1,100000,1e-08,False,yes,11,2.2693e-14,5.9226e-30,1.6102,0.58844
2,100000,1e-08,False,yes,11,4.9417e-09,9.4558e-19,1.417,0.62965
3,100000,1e-08,False,yes,9,1.6666e-13,3.7168e-28,1.5739,0.48458
4,100000,1e-08,False,yes,11,2.1638e-12,1.8475e-25,1.556,0.60354
5,100000,1e-08,False,yes,8,1.3753e-09,7.5012e-20,1.7499,0.46522
0,2,1e-12,True,yes,6,2.5947e-15,3.2047e-31,1.9108,0.0081127
1,2,1e-12,True,yes,5,1.0326e-15,2.4652e-32,1.7763,0.0055643
2,2,1e-12,True,yes,6,6.2059e-09,1.8804e-18,1.7862,0.006433
3,2,1e-12,True,yes,7,8.7413e-14,3.3194e-28,1.7865,0.0074949
4,2,1e-12,True,yes,5,1.0326e-15,2.4652e-32,2.0386,0.0055705
5,2,1e-12,True,yes,7,1.0326e-15,2.4652e-32,1.7875,0.0076018
0,2,1e-12,False,yes,6,2.5947e-15,3.2047e-31,1.9108,0.006552
