Point ID,n,h,is_dynamic,success,k,grad_norm_final,fx_final,convergence_rate,time
5,2,1e-08,True,yes,6,3.7166e-10,6.0153e-21,1.903,0.0014263
0,2,1e-08,False,yes,6,2.1457e-15,2.4652e-32,1.9108,0.0013688
1,2,1e-08,False,yes,8,1.2928e-14,6.8286e-30,1.717,0.0018206
2,2,1e-08,False,yes,5,1.7082e-11,1.3379e-23,2.0958,0.0011761
3,2,1e-08,False,yes,7,5.423e-13,1.4297e-26,1.7393,0.0015836
4,2,1e-08,False,yes,6,2.4209e-12,2.8498e-25,1.8656,0.0013454
5,2,1e-08,False,yes,6,7.6409e-15,9.1212e-31,1.962,0.0013608
0,100,1e-08,True,yes,6,2.2518e-14,1.7558e-29,1.8211,0.0018661
1,100,1e-08,True,yes,9,2.0207e-14,8.5296e-30,1.7826,0.0030128
2,100,1e-08,True,yes,8,7.4258e-13,2.0912e-26,1.7701,0.0025603
3,100,1e-08,True,yes,9,2.0604e-14,1.065e-29,1.5162,0.0028494
4,100,1e-08,True,yes,8,1.941e-13,1.4502e-27,1.5526,0.0024591
5,100,1e-08,True,yes,9,4.912e-10,9.0918e-21,1.6849,0.003006
0,100,1e-08,False,yes,6,2.4168e-14,2.1182e-29,1.8211,0.0017932
1,100,1e-08,False,yes,9,8.0117e-09,2.5219e-18,1.7371,0.0029441
2,100,1e-08,False,yes,9,6.8588e-12,1.6606e-24,1.5137,0.0028943
3,100,1e-08,False,yes,9,2.3974e-09,2.1467e-19,1.5922,0.0027841
4,100,1e-08,False,yes,8,6.6069e-11,1.763e-22,1.648,0.0025648
5,100,1e-08,False,yes,9,2.557e-14,2.2858e-29,1.8091,0.0028576
0,1000,1e-08,True,yes,6,2.7738e-14,2.0336e-28,1.8161,0.0027716
1,1000,1e-08,True,yes,8,8.9588e-13,3.0255e-26,1.6562,0.0050415
2,1000,1e-08,True,yes,8,7.1965e-09,1.943e-18,1.5799,0.0039422
3,1000,1e-08,True,yes,10,2.5074e-10,2.186e-21,1.3943,0.0053278
4,1000,1e-08,True,yes,10,4.2885e-14,1.0295e-28,1.4865,0.0065276
5,1000,1e-08,True,yes,10,6.3733e-14,1.5343e-28,1.4668,0.0047458
0,1000,1e-08,False,yes,6,6.2976e-14,2.181e-28,1.8161,0.0028121
1,1000,1e-08,False,yes,9,1.9075e-11,1.2888e-23,1.3758,0.0042937
2,1000,1e-08,False,yes,10,2.0896e-10,1.719e-21,1.4078,0.0058511
3,1000,1e-08,False,yes,8,1.4464e-12,8.2574e-26,1.6418,0.003851
4,1000,1e-08,False,yes,8,7.5984e-14,2.3629e-28,1.7612,0.0039031
5,1000,1e-08,False,yes,10,1.1793e-10,5.0513e-22,1.2946,0.0049643
0,10000,1e-08,True,yes,6,5.3497e-14,2.2002e-27,1.8311,0.025652
1,10000,1e-08,True,yes,9,4.7659e-13,8.5042e-27,1.679,0.030186
2,10000,1e-08,True,yes,11,1.2354e-13,1.1374e-27,1.4566,0.034678
3,10000,1e-08,True,yes,14,1.4318e-13,1.5289e-27,1.4254,0.041653
4,10000,1e-08,True,yes,13,6.8744e-11,1.783e-22,1.3395,0.053945
5,10000,1e-08,True,yes,12,1.554e-09,9.5234e-20,1.5003,0.04562
0,10000,1e-08,False,yes,6,1.8951e-13,2.2149e-27,1.8311,0.028445
1,10000,1e-08,False,yes,11,8.8217e-11,2.6753e-22,1.5196,0.039708
2,10000,1e-08,False,yes,11,2.2193e-09,1.9877e-19,1.48,0.042493
3,10000,1e-08,False,yes,12,2.3103e-13,2.0621e-27,1.324,0.03649
4,10000,1e-08,False,yes,10,2.8597e-13,1.4764e-27,1.6123,0.050289
5,10000,1e-08,False,yes,11,2.3188e-13,4.0293e-27,1.6709,0.032233
0,100000,1e-08,True,yes,6,1.5423e-13,2.2168e-26,1.8647,0.13718
1,100000,1e-08,True,yes,14,5.1884e-13,1.7949e-26,1.4845,0.35583
2,100000,1e-08,True,yes,17,4.6575e-13,1.6339e-26,1.7151,0.50508
3,100000,1e-08,True,yes,12,5.6348e-09,1.2238e-18,1.4615,0.2875
4,100000,1e-08,True,yes,13,9.7195e-10,3.5852e-20,1.4718,0.33423
5,100000,1e-08,True,yes,12,1.8596e-10,1.3635e-21,1.5212,0.29912
0,100000,1e-08,False,yes,6,5.9616e-13,2.2183e-26,1.8647,0.13528
1,100000,1e-08,False,yes,14,1.9989e-09,1.5493e-19,1.513,0.44799
2,100000,1e-08,False,yes,17,2.8724e-10,3.2977e-21,1.2962,0.46236
3,100000,1e-08,False,yes,13,7.2917e-13,4.2437e-26,1.5121,0.34973
4,100000,1e-08,False,yes,13,7.2099e-13,2.0043e-26,1.6108,0.31904
5,100000,1e-08,False,yes,14,7.9342e-13,1.8181e-26,1.3778,0.34453
0,2,1e-12,True,yes,6,1.8973e-11,8.9071e-24,1.9058,0.0035704
1,2,1e-12,True,yes,7,2.3516e-11,1.3646e-23,1.7708,0.0017064
2,2,1e-12,True,yes,7,4.6542e-11,7.6737e-23,1.7875,0.0017788
3,2,1e-12,True,yes,7,2.8594e-12,1.8418e-25,1.7759,0.0016047
4,2,1e-12,True,yes,6,1.7511e-09,9.7654e-20,1.9932,0.0014012
5,2,1e-12,True,yes,5,2.2957e-09,1.802e-19,2.0644,0.0012338
0,2,1e-12,False,yes,6,1.1575e-11,6.0753e-24,1.8973,0.001367
1,2,1e-12,False,yes,7,4.0874e-11,6.8559e-23,1.7761,0.0015524
2,2,1e-12,False,yes,3,3.4686e-10,1.6277e-21,2.145,0.00070946
3,2,1e-12,False,yes,7,6.6885e-11,1.6384e-22,1.7416,0.0017608
4,2,1e-12,False,yes,6,3.8587e-09,1.9525e-19,1.8228,0.0013617
5,2,1e-12,False,yes,7,6.2961e-11,1.1724e-22,1.8148,0.0016143
0,100,1e-12,True,yes,6,7.218e-12,1.3932e-24,1.7991,0.0018764
1,100,1e-12,True,yes,10,4.243e-11,2.7871e-23,1.4705,0.0032426
2,100,1e-12,True,yes,8,1.7373e-09,8.5064e-20,1.527,0.0025303
3,100,1e-12,True,yes,9,9.9349e-11,2.7015e-22,1.4712,0.002804
4,100,1e-12,True,yes,8,2.4198e-09,8.5666e-20,1.4823,0.002688
5,100,1e-12,True,yes,8,4.3956e-09,5.5454e-19,2.1401,0.0025911
0,100,1e-12,False,yes,6,3.6481e-13,2.1187e-27,1.8171,0.0018165
1,100,1e-12,False,yes,8,6.3685e-09,1.0127e-18,1.8132,0.0026471
2,100,1e-12,False,yes,9,1.9981e-11,6.9401e-24,1.7664,0.0029348
3,100,1e-12,False,yes,10,7.3844e-13,5.0382e-27,1.5053,0.0031441
4,100,1e-12,False,yes,8,9.3094e-12,2.4208e-24,2.0712,0.0026577
5,100,1e-12,False,yes,9,5.9055e-11,5.9903e-23,1.6637,0.0027857
0,1000,1e-12,True,yes,6,1.0708e-12,4.6086e-26,1.7957,0.0027587
1,1000,1e-12,True,yes,10,3.1812e-11,2.1193e-23,1.5417,0.006454
2,1000,1e-12,True,yes,10,1.2318e-11,3.3532e-24,1.5394,0.0049578
3,1000,1e-12,True,yes,11,6.7463e-09,2.0483e-18,1.4088,0.0052865
4,1000,1e-12,True,yes,9,2.7319e-12,2.5866e-25,1.5856,0.0043125
5,1000,1e-12,True,yes,10,1.282e-12,1.9911e-26,1.5025,0.0047165
0,1000,1e-12,False,yes,6,1.1446e-12,4.2868e-26,1.8125,0.0028927
